store_id,store_name,store_city,store_location,product_id,product_name,product_category,product_cost,product_price,has_inventory_record,stock_on_hand,units_30d,units_60d,units_90d,revenue_90d,gross_profit_90d,inventory_status,days_cover_90d,inventory_cost_value,inventory_retail_value
28,Maven Toys Puebla 2,Puebla,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
28,Maven Toys Puebla 2,Puebla,Downtown,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
28,Maven Toys Puebla 2,Puebla,Downtown,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
29,Maven Toys Xalapa 1,Xalapa,Commercial,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
29,Maven Toys Xalapa 1,Xalapa,Commercial,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
29,Maven Toys Xalapa 1,Xalapa,Commercial,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
29,Maven Toys Xalapa 1,Xalapa,Commercial,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
29,Maven Toys Xalapa 1,Xalapa,Commercial,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
30,Maven Toys Guadalajara 3,Guadalajara,Airport,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
30,Maven Toys Guadalajara 3,Guadalajara,Airport,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
30,Maven Toys Guadalajara 3,Guadalajara,Airport,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
30,Maven Toys Guadalajara 3,Guadalajara,Airport,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
30,Maven Toys Guadalajara 3,Guadalajara,Airport,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
32,Maven Toys Hermosillo 1,Hermosillo,Residential,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
32,Maven Toys Hermosillo 1,Hermosillo,Residential,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
32,Maven Toys Hermosillo 1,Hermosillo,Residential,16,Jenga,Games,2.99,9.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
32,Maven Toys Hermosillo 1,Hermosillo,Residential,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
32,Maven Toys Hermosillo 1,Hermosillo,Residential,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
32,Maven Toys Hermosillo 1,Hermosillo,Residential,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
39,Maven Toys Xalapa 2,Xalapa,Downtown,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
39,Maven Toys Xalapa 2,Xalapa,Downtown,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
39,Maven Toys Xalapa 2,Xalapa,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
39,Maven Toys Xalapa 2,Xalapa,Downtown,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
39,Maven Toys Xalapa 2,Xalapa,Downtown,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
40,Maven Toys Toluca 2,Toluca,Commercial,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
40,Maven Toys Toluca 2,Toluca,Commercial,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
40,Maven Toys Toluca 2,Toluca,Commercial,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
40,Maven Toys Toluca 2,Toluca,Commercial,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
40,Maven Toys Toluca 2,Toluca,Commercial,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
43,Maven Toys Durango 1,Durango,Downtown,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
43,Maven Toys Durango 1,Durango,Downtown,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
43,Maven Toys Durango 1,Durango,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
43,Maven Toys Durango 1,Durango,Downtown,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
43,Maven Toys Durango 1,Durango,Downtown,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,9,Dino Egg,Toys,9.99,10.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,13,Gamer Headphones,Electronics,14.99,20.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,19,Magic Sand,Art & Crafts,13.99,15.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,23,Mr. Potatohead,Toys,4.99,9.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,26,PlayDoh Playset,Art & Crafts,20.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,28,Playfoam,Art & Crafts,3.99,10.99,0,,0,0,0,0,0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,29,Plush Pony,Toys,8.99,19.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
44,Maven Toys Puebla 3,Puebla,Residential,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0,0,Missing inventory record,,,
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0,0,Missing inventory record,,,
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
47,Maven Toys Monterrey 4,Monterrey,Commercial,4,Chutes & Ladders,Games,9.99,12.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
47,Maven Toys Monterrey 4,Monterrey,Commercial,5,Classic Dominoes,Games,7.99,9.99,0,,0,0,0,0,0,Missing inventory record,,,
47,Maven Toys Monterrey 4,Monterrey,Commercial,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,0,,0,0,0,0.0,0.0,Missing inventory record,,,
47,Maven Toys Monterrey 4,Monterrey,Commercial,22,Monopoly,Games,13.99,19.99,0,,0,0,0,0,0,Missing inventory record,,,
47,Maven Toys Monterrey 4,Monterrey,Commercial,35,Uno Card Game,Games,3.99,7.99,0,,0,0,0,0,0,Missing inventory record,,,
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,18,Lego Bricks,Toys,34.99,39.99,1,2,106,244,434,17355.66,2170.0,Critical cover under 7 days,0.4,69.98,79.98
30,Maven Toys Guadalajara 3,Guadalajara,Airport,18,Lego Bricks,Toys,34.99,39.99,1,9,98,189,337,13476.63,1685.0,Critical cover under 7 days,2.4,314.91,359.91
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,18,Lego Bricks,Toys,34.99,39.99,1,7,108,197,312,12476.88,1560.0,Critical cover under 7 days,2.0,244.93,279.93
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,18,Lego Bricks,Toys,34.99,39.99,1,9,123,189,270,10797.3,1350.0,Critical cover under 7 days,3.0,314.91,359.91
33,Maven Toys Monterrey 3,Monterrey,Airport,18,Lego Bricks,Toys,34.99,39.99,1,15,88,151,260,10397.4,1300.0,Critical cover under 7 days,5.2,524.85,599.85
47,Maven Toys Monterrey 4,Monterrey,Commercial,18,Lego Bricks,Toys,34.99,39.99,1,12,47,138,250,9997.5,1250.0,Critical cover under 7 days,4.3,419.88,479.88
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,18,Lego Bricks,Toys,34.99,39.99,1,8,80,175,248,9917.52,1240.0,Critical cover under 7 days,2.9,279.92,319.92
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,18,Lego Bricks,Toys,34.99,39.99,1,6,25,101,229,9157.71,1145.0,Critical cover under 7 days,2.4,209.94,239.94
34,Maven Toys Villahermosa 1,Villahermosa,Downtown,18,Lego Bricks,Toys,34.99,39.99,1,12,113,155,205,8197.95,1025.0,Critical cover under 7 days,5.3,419.88,479.88
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,2,298,377,500,7995.0,1000.0,Critical cover under 7 days,0.4,27.98,31.98
39,Maven Toys Xalapa 2,Xalapa,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,9,101,192,430,6875.7,860.0,Critical cover under 7 days,1.9,125.91,143.91
29,Maven Toys Xalapa 1,Xalapa,Commercial,19,Magic Sand,Art & Crafts,13.99,15.99,1,12,81,214,406,6491.94,812.0,Critical cover under 7 days,2.7,167.88,191.88
7,Maven Toys Monterrey 2,Monterrey,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,24,164,290,398,6364.02,796.0,Critical cover under 7 days,5.4,335.76,383.76
4,Maven Toys Saltillo 1,Saltillo,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,2,123,254,391,6252.09,782.0,Critical cover under 7 days,0.5,27.98,31.98
19,Maven Toys Puebla 1,Puebla,Commercial,6,Colorbuds,Electronics,6.99,14.99,1,11,71,222,413,6190.87,3304.0,Critical cover under 7 days,2.4,76.89,164.89
30,Maven Toys Guadalajara 3,Guadalajara,Airport,30,Rubik's Cube,Games,17.99,19.99,1,21,47,184,307,6136.93,614.0,Critical cover under 7 days,6.2,377.79,419.79
30,Maven Toys Guadalajara 3,Guadalajara,Airport,6,Colorbuds,Electronics,6.99,14.99,1,18,150,274,395,5921.05,3160.0,Critical cover under 7 days,4.1,125.82,269.82
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,7,69,159,369,5900.31,738.0,Critical cover under 7 days,1.7,97.93,111.93
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,18,Lego Bricks,Toys,34.99,39.99,1,8,26,92,142,5678.58,710.0,Critical cover under 7 days,5.1,279.92,319.92
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,6,Colorbuds,Electronics,6.99,14.99,1,29,50,190,373,5591.27,2984.0,Critical cover under 7 days,7.0,202.71,434.71
43,Maven Toys Durango 1,Durango,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,17,147,175,346,5532.54,692.0,Critical cover under 7 days,4.4,237.83,271.83
10,Maven Toys Campeche 1,Campeche,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,16,159,383,548,5474.52,1644.0,Critical cover under 7 days,2.6,111.84,159.84
1,Maven Toys Guadalajara 1,Guadalajara,Residential,19,Magic Sand,Art & Crafts,13.99,15.99,1,25,114,207,331,5292.69,662.0,Critical cover under 7 days,6.8,349.75,399.75
40,Maven Toys Toluca 2,Toluca,Commercial,19,Magic Sand,Art & Crafts,13.99,15.99,1,23,119,204,325,5196.75,650.0,Critical cover under 7 days,6.4,321.77,367.77
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,6,Colorbuds,Electronics,6.99,14.99,1,8,116,227,345,5171.55,2760.0,Critical cover under 7 days,2.1,55.92,119.92
7,Maven Toys Monterrey 2,Monterrey,Downtown,6,Colorbuds,Electronics,6.99,14.99,1,10,173,283,342,5126.58,2736.0,Critical cover under 7 days,2.6,69.9,149.9
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,19,Magic Sand,Art & Crafts,13.99,15.99,1,17,124,209,318,5084.82,636.0,Critical cover under 7 days,4.8,237.83,271.83
30,Maven Toys Guadalajara 3,Guadalajara,Airport,19,Magic Sand,Art & Crafts,13.99,15.99,1,19,147,219,314,5020.86,628.0,Critical cover under 7 days,5.4,265.81,303.81
5,Maven Toys La Paz 1,La Paz,Downtown,18,Lego Bricks,Toys,34.99,39.99,1,9,20,47,124,4958.76,620.0,Critical cover under 7 days,6.5,314.91,359.91
44,Maven Toys Puebla 3,Puebla,Residential,6,Colorbuds,Electronics,6.99,14.99,1,2,71,198,314,4706.86,2512.0,Critical cover under 7 days,0.6,13.98,29.98
13,Maven Toys Mexicali 2,Mexicali,Downtown,6,Colorbuds,Electronics,6.99,14.99,1,14,79,196,310,4646.9,2480.0,Critical cover under 7 days,4.1,97.86,209.86
33,Maven Toys Monterrey 3,Monterrey,Airport,14,Glass Marbles,Games,5.99,10.99,1,11,38,143,420,4615.8,2100.0,Critical cover under 7 days,2.4,65.89,120.89
34,Maven Toys Villahermosa 1,Villahermosa,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,14,98,141,283,4525.17,566.0,Critical cover under 7 days,4.5,195.86,223.86
17,Maven Toys Toluca 1,Toluca,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,20,77,199,486,4369.14,486.0,Critical cover under 7 days,3.7,159.8,179.8
21,Maven Toys Santiago 1,Santiago,Downtown,18,Lego Bricks,Toys,34.99,39.99,1,6,84,87,105,4198.95,525.0,Critical cover under 7 days,5.1,209.94,239.94
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,10,90,150,210,4197.9,420.0,Critical cover under 7 days,4.3,179.9,199.9
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,9,Dino Egg,Toys,9.99,10.99,1,6,76,203,347,3813.53,347.0,Critical cover under 7 days,1.6,59.94,65.94
8,Maven Toys Pachuca 1,Pachuca,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,11,56,166,237,3789.63,474.0,Critical cover under 7 days,4.2,153.89,175.89
8,Maven Toys Pachuca 1,Pachuca,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,13,43,115,189,3778.11,378.0,Critical cover under 7 days,6.2,233.87,259.87
49,Maven Toys Culiacan 1,Culiacan,Downtown,9,Dino Egg,Toys,9.99,10.99,1,25,62,117,343,3769.57,343.0,Critical cover under 7 days,6.6,249.75,274.75
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,7,69,113,186,3718.14,1116.0,Critical cover under 7 days,3.4,97.93,139.93
48,Maven Toys Saltillo 2,Saltillo,Commercial,6,Colorbuds,Electronics,6.99,14.99,1,6,86,139,248,3717.52,1984.0,Critical cover under 7 days,2.2,41.94,89.94
33,Maven Toys Monterrey 3,Monterrey,Airport,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,7,94,138,407,3658.93,407.0,Critical cover under 7 days,1.5,55.93,62.93
47,Maven Toys Monterrey 4,Monterrey,Commercial,2,Animal Figures,Toys,9.99,12.99,1,15,138,241,279,3624.21,837.0,Critical cover under 7 days,4.8,149.85,194.85
7,Maven Toys Monterrey 2,Monterrey,Downtown,2,Animal Figures,Toys,9.99,12.99,1,7,66,155,276,3585.24,828.0,Critical cover under 7 days,2.3,69.93,90.93
26,Maven Toys Campeche 2,Campeche,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,26,116,206,336,3356.64,1008.0,Critical cover under 7 days,7.0,181.74,259.74
27,Maven Toys Oaxaca 1,Oaxaca,Downtown,9,Dino Egg,Toys,9.99,10.99,1,6,86,208,304,3340.96,304.0,Critical cover under 7 days,1.8,59.94,65.94
29,Maven Toys Xalapa 1,Xalapa,Commercial,13,Gamer Headphones,Electronics,14.99,20.99,1,5,74,139,159,3337.41,954.0,Critical cover under 7 days,2.8,74.95,104.95
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,6,28,91,159,3337.41,954.0,Critical cover under 7 days,3.4,89.94,125.94
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,6,Colorbuds,Electronics,6.99,14.99,1,8,16,107,222,3327.78,1776.0,Critical cover under 7 days,3.2,55.92,119.92
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,6,Colorbuds,Electronics,6.99,14.99,1,3,53,146,220,3297.8,1760.0,Critical cover under 7 days,1.2,20.97,44.97
17,Maven Toys Toluca 1,Toluca,Downtown,2,Animal Figures,Toys,9.99,12.99,1,15,68,146,253,3286.47,759.0,Critical cover under 7 days,5.3,149.85,194.85
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2,Animal Figures,Toys,9.99,12.99,1,3,65,135,242,3143.58,726.0,Critical cover under 7 days,1.1,29.97,38.97
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,9,Dino Egg,Toys,9.99,10.99,1,9,74,161,286,3143.14,286.0,Critical cover under 7 days,2.8,89.91,98.91
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,6,69,127,347,3119.53,347.0,Critical cover under 7 days,1.6,47.94,53.94
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2,Animal Figures,Toys,9.99,12.99,1,5,69,116,239,3104.61,717.0,Critical cover under 7 days,1.9,49.95,64.95
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,9,Dino Egg,Toys,9.99,10.99,1,10,86,130,271,2978.29,271.0,Critical cover under 7 days,3.3,99.9,109.9
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,8,0,15,140,2938.6,1400.0,Critical cover under 7 days,5.1,87.92,167.92
39,Maven Toys Xalapa 2,Xalapa,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,15,55,175,318,2858.82,318.0,Critical cover under 7 days,4.2,119.85,134.85
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,10,39,60,135,2833.65,1350.0,Critical cover under 7 days,6.7,109.9,209.9
47,Maven Toys Monterrey 4,Monterrey,Commercial,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,8,15,63,134,2678.66,804.0,Critical cover under 7 days,5.4,111.92,159.92
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,2,Animal Figures,Toys,9.99,12.99,1,8,84,170,206,2675.94,618.0,Critical cover under 7 days,3.5,79.92,103.92
36,Maven Toys Morelia 1,Morelia,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,9,77,104,132,2638.68,660.0,Critical cover under 7 days,6.1,134.91,179.91
10,Maven Toys Campeche 1,Campeche,Downtown,9,Dino Egg,Toys,9.99,10.99,1,10,31,162,240,2637.6,240.0,Critical cover under 7 days,3.8,99.9,109.9
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,9,Dino Egg,Toys,9.99,10.99,1,13,57,92,240,2637.6,240.0,Critical cover under 7 days,4.9,129.87,142.87
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,9,Dino Egg,Toys,9.99,10.99,1,10,100,168,239,2626.61,239.0,Critical cover under 7 days,3.8,99.9,109.9
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,10,83,118,131,2618.69,655.0,Critical cover under 7 days,6.9,149.9,199.9
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,9,10,80,129,2578.71,258.0,Critical cover under 7 days,6.3,161.91,179.91
13,Maven Toys Mexicali 2,Mexicali,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,3,35,70,99,2573.01,495.0,Critical cover under 7 days,2.7,62.97,77.97
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,7,25,48,128,2558.72,256.0,Critical cover under 7 days,4.9,125.93,139.93
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,36,135,267,628,2505.72,1256.0,Critical cover under 7 days,5.2,71.64,143.64
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,9,Dino Egg,Toys,9.99,10.99,1,4,66,137,226,2483.74,226.0,Critical cover under 7 days,1.6,39.96,43.96
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,30,Rubik's Cube,Games,17.99,19.99,1,9,26,56,123,2458.77,246.0,Critical cover under 7 days,6.6,161.91,179.91
27,Maven Toys Oaxaca 1,Oaxaca,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,8,96,223,223,2450.77,1561.0,Critical cover under 7 days,3.2,31.92,87.92
7,Maven Toys Monterrey 2,Monterrey,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,1,71,105,153,2446.47,612.0,Critical cover under 7 days,0.6,11.99,15.99
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,9,Dino Egg,Toys,9.99,10.99,1,8,102,145,215,2362.85,215.0,Critical cover under 7 days,3.3,79.92,87.92
39,Maven Toys Xalapa 2,Xalapa,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,40,276,571,787,2353.13,787.0,Critical cover under 7 days,4.6,79.6,119.6
13,Maven Toys Mexicali 2,Mexicali,Downtown,2,Animal Figures,Toys,9.99,12.99,1,2,106,170,181,2351.19,543.0,Critical cover under 7 days,1.0,19.98,25.98
48,Maven Toys Saltillo 2,Saltillo,Commercial,28,Playfoam,Art & Crafts,3.99,10.99,1,1,137,211,211,2318.89,1477.0,Critical cover under 7 days,0.4,3.99,10.99
47,Maven Toys Monterrey 4,Monterrey,Commercial,28,Playfoam,Art & Crafts,3.99,10.99,1,4,144,208,208,2285.92,1456.0,Critical cover under 7 days,1.7,15.96,43.96
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,10,169,365,570,2274.3,1140.0,Critical cover under 7 days,1.6,19.9,39.9
17,Maven Toys Toluca 1,Toluca,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,6,30,61,108,2266.92,1080.0,Critical cover under 7 days,5.0,65.94,125.94
30,Maven Toys Guadalajara 3,Guadalajara,Airport,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,3,6,24,108,2266.92,1080.0,Critical cover under 7 days,2.5,32.97,62.97
30,Maven Toys Guadalajara 3,Guadalajara,Airport,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,8,81,156,189,2266.11,567.0,Critical cover under 7 days,3.8,71.92,95.92
